0.1000000000000000056 0.004348326 0.003295746 0.004647466 0.0418107 0.03014317 0.03880146 
0.2000000000000000111 0.003078209 0.002323998 0.003252697 0.03013471 0.02143959 0.02722023 
0.3000000000000000444 0.002514412 0.001897641 0.002654266 0.02481033 0.01753095 0.02230332 
0.4000000000000000222 0.002190591 0.001640667 0.002296563 0.02072603 0.01494924 0.01907589 
0.5 0.00196661 0.001465637 0.002049786 0.01770268 0.01318307 0.01682176 
0.6000000000000000888 0.001801476 0.00134322 0.001881371 0.01576933 0.0118826 0.01524248 
0.7000000000000000666 0.001680881 0.001240816 0.001732938 0.0143283 0.01086567 0.01414229 
0.8000000000000000444 0.001577079 0.001164616 0.00161905 0.0141001 0.01032811 0.01327752 
0.9000000000000000222 0.001491584 0.001097086 0.001529419 0.01376726 0.009825299 0.01245961 
1 0.001416506 0.001046707 0.001455973 0.01333253 0.009374378 0.01190576 
1.100000000000000089 0.00136226 0.0009976218 0.001387415 0.01308657 0.009075187 0.01135164 
1.200000000000000178 0.001309351 0.0009539242 0.001330303 0.01292723 0.00872917 0.01081297 
1.300000000000000044 0.001262247 0.0009193247 0.001281346 0.01276171 0.008504102 0.0103709 
1.400000000000000133 0.001234587 0.0008855566 0.001233257 0.01257975 0.008241968 0.009995966 
1.5 0.00119276 0.0008587577 0.001190086 0.01258594 0.008050023 0.009734944 
1.600000000000000089 0.001163839 0.0008282106 0.001155233 0.01256759 0.007908397 0.009518091 
1.700000000000000178 0.00113291 0.0008076425 0.001121478 0.01247558 0.00777646 0.009296419 
1.800000000000000044 0.001104084 0.0007863283 0.001094962 0.01239403 0.007672009 0.009097334 
1.900000000000000133 0.001084691 0.0007639971 0.001062369 0.01243211 0.007626614 0.00897487 
2 0.001061603 0.0007431469 0.001037408 0.01234304 0.007492116 0.00873461 
2.100000000000000089 0.001043575 0.0007238429 0.00100963 0.0122324 0.007402654 0.008603354 
2.200000000000000178 0.001022528 0.000712785 0.0009945208 0.01199392 0.007236356 0.008417196 
2.300000000000000266 0.001009535 0.0006973248 0.0009695109 0.01180101 0.007039273 0.00817465 
2.400000000000000355 0.0009860573 0.0006817996 0.0009508456 0.01156793 0.0069101 0.008071839 
2.5 0.0009755285 0.0006687974 0.0009288974 0.01133496 0.00675343 0.007910583 
2.600000000000000089 0.0009537833 0.0006567337 0.0009094877 0.01108003 0.006672687 0.007781235 
2.700000000000000178 0.0009466186 0.000644498 0.0009035199 0.01082547 0.006539857 0.007647911 
2.800000000000000266 0.0009364586 0.0006347918 0.0008781728 0.01064909 0.006397885 0.007486864 
2.900000000000000355 0.0009232952 0.0006238681 0.0008638873 0.01028817 0.006234909 0.007356428 
3 0.0009111852 0.0006148136 0.0008506467 0.00987345 0.006073887 0.007181454 
3.100000000000000089 0.0009060874 0.0006024953 0.0008398309 0.009631719 0.005946826 0.007054292 
3.200000000000000178 0.0008922735 0.0005940781 0.0008252765 0.009298865 0.005763882 0.006920304 
3.300000000000000266 0.0008822466 0.0005896675 0.0008153977 0.00896733 0.005673707 0.006794211 
3.400000000000000355 0.0008747224 0.0005745125 0.0008037811 0.008709079 0.005515186 0.006716421 
3.5 0.0008632912 0.000563844 0.0007924647 0.008410336 0.005422649 0.006612822 
3.600000000000000089 0.0008565263 0.0005630393 0.0007818396 0.008106554 0.005285686 0.006499542 
3.700000000000000178 0.0008486443 0.0005549272 0.0007720421 0.007685854 0.005169106 0.006312555 
3.800000000000000266 0.0008437619 0.0005490729 0.0007542009 0.007485937 0.004990895 0.006227473 
3.900000000000000355 0.000839062 0.000539441 0.0007493982 0.007147266 0.004844081 0.006158711 
4 0.0008286961 0.0005313969 0.0007414204 0.006932051 0.004806756 0.006023125 
4.100000000000000533 0.0008233058 0.0005316815 0.0007305624 0.006727402 0.004688967 0.005964632 
4.200000000000000178 0.0008174265 0.0005199273 0.0007240616 0.006488531 0.004588621 0.00589851 
4.299999999999999822 0.0008123619 0.000513455 0.0007131626 0.00629382 0.004561061 0.005804122 
4.400000000000000355 0.0007995118 0.0005086178 0.0007064357 0.006083534 0.004484647 0.005764554 
4.5 0.0008001719 0.000501972 0.000698512 0.005958742 0.004390526 0.00568632 
4.600000000000000533 0.0007983077 0.0005006579 0.0006899014 0.00590283 0.004353951 0.005604128 
4.700000000000000178 0.0007882108 0.0004920516 0.0006850279 0.005805696 0.004306422 0.005566214 
4.800000000000000711 0.0007847646 0.0004826203 0.0006775827 0.005700272 0.004232493 0.005579953 
4.900000000000000355 0.0007880333 0.0004855748 0.0006748151 0.005640463 0.004190979 0.005471909 
5 0.0007768879 0.000479814 0.0006705908 0.005594673 0.004165456 0.005442768 
5.100000000000000533 0.0007703539 0.0004737425 0.0006662288 0.005537078 0.00412539 0.005355786 
5.200000000000000178 0.0007718108 0.0004714985 0.000652626 0.005503184 0.004066748 0.00533303 
5.300000000000000711 0.0007615434 0.0004652677 0.0006506121 0.005465955 0.004034691 0.005291106 
5.400000000000000355 0.0007598255 0.0004615214 0.0006426054 0.005354878 0.00398407 0.005203675 
5.5 0.0007626256 0.0004569832 0.0006326553 0.005349388 0.003939469 0.00516399 
5.600000000000000533 0.0007539341 0.0004539891 0.0006320117 0.005214379 0.00386334 0.005055678 
5.700000000000000178 0.0007592307 0.0004473889 0.000626108 0.005254817 0.003876733 0.005061757 
5.800000000000000711 0.0007490042 0.0004471195 0.0006232486 0.005185233 0.003806353 0.00501216 
5.900000000000000355 0.0007507276 0.0004416335 0.0006159005 0.005159795 0.00381215 0.004977806 
6 0.0007459162 0.0004360224 0.0006103024 0.005144634 0.003751372 0.004896991 
6.100000000000000533 0.0007366354 0.0004366881 0.0006069809 0.005088035 0.003701383 0.004842211 
6.200000000000000178 0.0007371306 0.0004292485 0.0005986899 0.005000102 0.00366106 0.00482962 
6.300000000000000711 0.0007318127 0.0004297394 0.0005981235 0.004931857 0.003616824 0.004774074 
6.400000000000000355 0.0007395238 0.0004242747 0.0005924587 0.004943471 0.003572657 0.004753296 
6.5 0.0007287486 0.0004212934 0.0005928993 0.004915485 0.003568792 0.004680716 
6.600000000000000533 0.0007262317 0.0004218779 0.0005903387 0.004868781 0.003519304 0.004637956 
6.700000000000000178 0.0007243249 0.0004110637 0.0005801452 0.00489956 0.003471719 0.004612165 
6.800000000000000711 0.0007208719 0.0004127096 0.0005808169 0.004874415 0.003412604 0.0045933 
6.900000000000000355 0.0007200734 0.0004115055 0.000575274 0.004848003 0.003425122 0.004515035 
7 0.0007178157 0.0004066494 0.0005683694 0.004887317 0.00341861 0.004502616 
7.100000000000000533 0.0007176264 0.0004028059 0.0005670137 0.004955918 0.003354987 0.004425922 
7.200000000000000178 0.0007104978 0.0004025413 0.0005731265 0.004988563 0.003388819 0.004429817 
7.300000000000000711 0.0007130085 0.0003990892 0.0005632673 0.004917765 0.003374394 0.004357723 
7.400000000000000355 0.0007097274 0.0004017671 0.000557372 0.005034964 0.003337212 0.004341633 
7.5 0.0007078015 0.0003971731 0.0005575206 0.005037597 0.003315281 0.004368986 
7.600000000000000533 0.0007067967 0.0003923134 0.0005506995 0.005117319 0.003330332 0.004318014 
7.700000000000000178 0.0007006281 0.0003860257 0.0005494076 0.005090457 0.003312894 0.004282137 
7.800000000000000711 0.0007013242 0.0003891605 0.0005417828 0.005088493 0.003293154 0.004311391 
7.900000000000000355 0.0006999443 0.000385101 0.0005400014 0.004960522 0.003298742 0.004213497 
8 0.0006968058 0.0003823796 0.0005388931 0.005056085 0.003294055 0.004189153 
8.099999999999999645 0.0007000956 0.0003817684 0.0005335865 0.005038857 0.003236788 0.004241036 
8.200000000000001066 0.0006939241 0.0003759825 0.0005288034 0.005078628 0.003231816 0.004119341 
8.300000000000000711 0.0006856698 0.0003793671 0.0005238733 0.00500229 0.003186308 0.0041036 
8.400000000000000355 0.0006864816 0.0003726382 0.0005280305 0.00490638 0.003157934 0.004059556 
8.5 0.0006872739 0.0003751916 0.0005299524 0.004937861 0.003131732 0.004039513 
8.599999999999999645 0.0006861622 0.0003702605 0.0005210068 0.00484285 0.003121595 0.004020933 
8.700000000000001066 0.0006858687 0.000370076 0.0005227319 0.004769362 0.003087966 0.004015577 
8.800000000000000711 0.0006868237 0.0003667785 0.0005202746 0.004720169 0.003063631 0.003999723 
8.900000000000000355 0.0006845142 0.0003653877 0.0005199171 0.004651432 0.003036231 0.003876335 
9 0.0006851826 0.0003630173 0.0005172656 0.004574608 0.002983101 0.003931932 
9.099999999999999645 0.0006846332 0.0003594831 0.0005127589 0.004570476 0.002942091 0.003860368 
9.200000000000001066 0.0006804645 0.0003583566 0.0005072927 0.004499018 0.002906365 0.003847943 
9.300000000000000711 0.0006780624 0.0003579627 0.0005038727 0.004386705 0.002879143 0.003803168 
9.400000000000000355 0.0006734788 0.0003559874 0.0005046555 0.004283615 0.002853174 0.003827387 
9.5 0.0006771978 0.0003559036 0.0004991801 0.004232943 0.002805221 0.003781113 
